latitude,longitude,brightness,acq_date,acq_time,confidence,bright_t31,daynight,elevation,slope,aspect,hist_temp,hist_humidity,hist_wind_speed,hist_wind_dir
38.8506,-121.8829,314.6,2020-11-15,2119,75,292.5,D,1354.490966796875,89.99761962890625,153.43890380859375,20.3,39,8.1,159
38.7016,-122.0321,307.2,2020-11-15,2119,65,294.5,D,1546.7535400390625,89.99899291992188,298.1781005859375,20.9,40,7.1,165
39.4378,-122.0379,307.5,2020-11-15,2119,65,293.0,D,1954.314697265625,89.99562072753906,344.0336303710937,18.1,40,2.4,63
38.0531,-121.1823,305.1,2020-11-15,2118,61,293.6,D,1874.439208984375,34.7929801940918,161.56504821777344,18.8,33,3.6,323
38.1844,-122.1761,303.2,2020-11-16,1844,55,288.8,D,1199.8184814453125,89.97747802734375,45.01399230957031,13.5,67,15.8,78
39.1831,-122.2545,316.6,2020-11-16,2024,77,282.4,D,1346.7379150390625,59.77021026611328,230.1944274902344,19.5,46,4.7,351
39.1678,-122.2511,306.7,2020-11-16,2024,48,281.8,D,1346.7557373046875,59.77021026611328,230.1944274902344,19.5,46,4.7,351
38.5431,-119.4684,382.0,2020-11-17,2106,100,286.5,D,,,,14.6,33,28.0,212
38.5181,-119.4508,327.9,2020-11-17,2106,31,280.0,D,,,,11.3,44,25.1,205
40.0611,-120.0793,379.2,2020-11-17,2107,75,275.3,D,0.0,0.0,-0.0,14.1,34,19.6,187
40.0383,-120.1096,370.5,2020-11-17,2107,100,286.3,D,0.0,0.0,-0.0,14.8,35,19.6,187
38.5627,-119.3647,437.1,2020-11-18,631,100,289.4,N,,,,-1.0,65,15.9,231
38.5292,-119.4414,337.0,2020-11-18,631,100,274.5,N,,,,8.1,44,23.4,205
38.52,-119.3994,369.2,2020-11-18,631,100,278.1,N,,,,2.6,56,26.1,192
36.3567,-118.3762,303.4,2020-11-19,2053,12,285.7,D,,,,10.3,15,8.7,253
36.7279,-120.147,311.4,2020-11-19,2053,71,291.7,D,,,,17.7,45,14.3,315
40.9826,-122.3951,304.3,2020-11-19,1914,59,278.8,D,945.1210327148438,89.99654388427734,130.6071319580078,6.7,68,4.0,117
36.7237,-120.1285,318.3,2020-11-19,1915,78,289.2,D,,,,16.4,53,16.4,308
36.5741,-119.9543,327.9,2020-11-19,1915,85,290.2,D,,,,16.7,53,14.6,308
41.0241,-122.5724,319.9,2020-11-20,2138,77,285.3,D,1166.654052734375,89.9991226196289,350.5357360839844,11.8,29,5.5,32
42.536,-124.2024,309.7,2020-11-20,2138,61,282.0,D,0.0,0.0,-0.0,11.7,38,8.7,60
41.3833,-123.9733,312.4,2020-11-20,2138,72,282.4,D,1069.285400390625,89.99897003173828,56.82213592529297,12.9,49,3.5,294
42.5795,-124.2259,313.3,2020-11-20,1957,74,281.3,D,0.0,0.0,-0.0,10.7,52,8.8,71
42.5788,-124.2362,319.9,2020-11-21,2043,80,284.5,D,0.0,0.0,-0.0,15.0,43,7.3,101
37.8623,-120.9594,307.0,2020-11-21,1903,65,288.5,D,,,,11.2,64,1.8,360
36.3628,-118.3833,316.6,2020-11-21,1903,77,285.3,D,,,,9.5,29,6.9,223
37.5432,-121.0499,301.1,2020-11-21,1903,39,282.0,D,,,,12.6,49,5.1,356
38.9835,-122.0372,305.4,2020-11-22,1945,61,289.2,D,896.646728515625,89.9989013671875,308.0452575683594,14.2,30,7.6,341
38.9849,-122.0314,304.9,2020-11-22,1945,60,289.1,D,1136.6365966796875,89.9990463256836,10.304734230041504,14.2,30,7.6,341
36.3578,-118.3878,306.8,2020-11-22,606,69,274.9,N,,,,4.5,51,4.3,42
36.3593,-118.3765,303.7,2020-11-22,606,56,272.7,N,,,,3.9,51,4.3,42
39.7172,-122.28,328.0,2020-11-23,2030,85,290.6,D,1206.52978515625,89.99761962890625,206.5753173828125,16.7,38,10.5,354
41.1803,-121.8989,303.9,2020-11-23,1850,57,275.5,D,1046.31103515625,89.99720764160156,105.2568359375,1.9,62,4.8,77
42.05,-121.9618,331.9,2020-11-23,1849,88,272.1,D,0.0,0.0,-0.0,-0.6,85,8.1,249
40.8867,-122.6083,316.0,2020-11-24,1932,76,280.9,D,727.8468017578125,89.9986343383789,210.96060180664065,6.9,61,3.6,174
38.9839,-122.0334,305.2,2020-11-24,1933,59,290.8,D,1040.6402587890625,89.99857330322266,32.27601623535156,16.0,35,13.8,332
39.7172,-122.2918,305.7,2020-11-24,555,65,281.5,N,1195.55224609375,89.99549865722656,278.1177978515625,12.3,50,14.2,336
39.7196,-122.3367,323.7,2020-11-25,2156,83,291.4,D,1215.6251220703125,89.99117279052734,213.72071838378903,15.6,32,18.7,359
38.9862,-122.0482,305.7,2020-11-25,1838,62,286.9,D,1039.663330078125,89.9980239868164,111.80493927001952,12.5,60,11.0,337
39.9072,-122.2232,317.7,2020-11-25,1838,78,288.0,D,576.3300170898438,89.99613189697266,345.9405212402344,12.5,43,13.4,354
38.9338,-121.4251,302.4,2020-11-26,2100,26,288.3,D,837.1030883789062,89.99925231933594,158.20240783691406,15.5,29,27.3,342
38.5666,-120.7824,301.9,2020-11-26,2100,50,287.2,D,919.2928466796876,89.99832153320312,183.0223693847656,15.6,25,6.9,332
38.9441,-121.4073,313.1,2020-11-26,1921,63,285.8,D,1107.9893798828125,89.9950180053711,38.65741729736328,13.9,34,21.6,342
38.8516,-121.7206,335.5,2020-11-27,2143,90,295.8,D,2095.216552734375,89.99888610839844,143.53408813476562,15.3,35,5.9,101
36.3598,-118.3836,315.2,2020-11-27,1826,75,285.4,D,,,,8.8,12,2.4,153
39.3353,-121.7967,307.4,2020-11-27,2143,65,287.4,D,1185.8916015625,89.99496459960938,288.4097900390625,15.4,31,4.2,121
38.9809,-122.051,314.2,2020-11-27,2143,74,291.4,D,930.6702880859376,89.9989013671875,153.43617248535156,16.2,23,4.3,42
39.9105,-122.2332,302.4,2020-11-28,1908,52,289.6,D,354.3349609375,89.99862670898438,205.4688873291016,13.6,38,10.9,351
39.5799,-122.0786,308.5,2020-11-28,2048,67,294.3,D,1284.736083984375,89.99761962890625,296.5524597167969,16.4,28,8.1,339
39.9088,-122.2216,306.8,2020-11-28,1908,64,288.9,D,550.3167114257812,89.99714660644531,243.43621826171875,13.6,38,10.9,351
42.3757,-120.2766,304.3,2020-11-28,1908,58,275.9,D,-32768.0,0.0,-0.0,1.5,64,5.6,165
38.2564,-121.9588,310.4,2020-11-28,1909,70,292.0,D,1902.6546630859373,89.99227142333984,104.03746795654295,13.6,40,10.2,45
36.3539,-118.3955,309.5,2020-11-29,2130,66,288.9,D,,,,10.8,14,8.4,223
42.433,-120.2531,309.6,2020-11-29,2132,69,277.4,D,-32768.0,0.0,-0.0,6.4,47,8.7,187
39.3543,-121.9464,303.4,2020-11-29,2131,55,284.2,D,1430.3624267578125,89.99714660644531,190.3152618408203,15.9,32,1.8,349
42.488,-120.4497,311.6,2020-11-30,1855,54,277.5,D,-32768.0,0.0,-0.0,1.6,66,15.8,253
38.9717,-122.0435,301.3,2020-11-30,1856,46,288.5,D,1087.662841796875,89.99909973144531,286.3881225585937,11.1,43,5.9,349
38.6658,-122.8363,302.1,2020-11-30,1856,51,286.8,D,1630.66796875,89.99203491210938,90.00874328613281,13.3,53,1.9,338
42.5466,-123.4911,310.7,2020-12-01,2120,70,280.6,D,0.0,0.0,-0.0,10.7,50,4.4,99
39.3954,-121.6173,305.7,2020-12-01,2119,62,290.7,D,655.8656005859375,89.9775390625,225.00523376464844,14.4,42,1.1,180
39.1305,-121.94,335.0,2020-12-01,2119,89,295.1,D,1965.100830078125,89.9994125366211,8.425819396972656,18.9,25,9.7,338
42.6478,-123.1997,301.1,2020-12-01,1938,30,277.0,D,0.0,0.0,-0.0,5.1,61,6.6,103
33.9006,-117.6064,302.8,2020-12-02,920,52,276.2,N,,,,15.2,17,10.0,75
39.4244,-122.0596,304.7,2020-12-02,2202,56,291.8,D,2023.4337158203125,89.99817657470703,210.9676055908203,20.5,17,7.2,354
39.5415,-122.0882,306.8,2020-12-02,2024,64,293.2,D,1341.9781494140625,89.98577880859375,206.6153564453125,18.6,20,9.8,336
39.4806,-120.2399,328.3,2020-12-02,1844,86,275.2,D,0.0,89.99929809570312,225.00006103515625,1.1,68,2.9,173
34.0188,-117.385,321.5,2020-12-03,2105,79,296.7,D,,,,21.1,7,20.7,7
42.2799,-120.191,317.5,2020-12-03,2107,73,275.7,D,-32768.0,0.0,-0.0,3.0,52,8.3,236
33.7585,-117.6867,329.8,2020-12-03,1928,27,297.3,D,,,,18.9,9,21.3,51
41.6273,-120.8089,323.0,2020-12-03,2107,82,285.0,D,0.0,0.0,-0.0,8.3,48,8.5,168
41.0374,-121.4527,302.8,2020-12-04,2150,54,282.7,D,1074.202392578125,89.99855041503906,177.3997802734375,12.1,28,3.3,6
37.309,-121.8625,301.2,2020-12-04,1832,45,288.8,D,,,,11.5,55,1.1,342
39.6627,-121.8915,307.0,2020-12-04,2150,65,292.1,D,807.6644897460938,89.99227905273438,194.068115234375,17.7,26,5.9,308
38.9408,-122.1039,322.3,2020-12-04,2149,82,292.6,D,1397.766845703125,89.99845123291016,345.9626159667969,18.7,24,9.4,342
36.3557,-118.3959,312.8,2020-12-05,2053,73,290.1,D,,,,9.3,7,6.7,234
38.1717,-120.6353,308.8,2020-12-05,2054,68,293.6,D,2224.516357421875,89.99796295166016,296.5590515136719,18.3,30,3.6,186
35.8883,-118.4698,341.4,2020-12-05,2053,92,292.8,D,,,,17.4,10,5.4,233
42.3657,-120.2373,317.8,2020-12-05,2055,40,275.6,D,-32768.0,0.0,-0.0,1.4,53,12.6,204
35.8904,-118.4574,342.0,2020-12-05,2053,92,295.4,D,,,,18.2,10,5.4,233
42.2513,-120.1222,303.5,2020-12-07,1901,55,276.9,D,-32768.0,0.0,-0.0,2.5,57,6.5,109
34.9916,-120.4555,304.4,2020-12-07,1903,59,293.8,D,0.0,0.0,-0.0,19.9,27,23.3,68
42.5967,-124.3195,333.4,2020-12-07,2043,85,281.5,D,0.0,0.0,-0.0,16.4,56,9.4,88
38.6529,-122.0246,310.3,2020-12-08,2125,70,295.5,D,1561.7392578125,89.99838256835938,23.9633903503418,19.6,18,6.8,25
42.6315,-121.2222,318.4,2020-12-08,1944,78,280.4,D,0.0,0.0,-0.0,5.6,51,5.4,188
42.6186,-121.2289,323.2,2020-12-08,1944,82,280.8,D,0.0,0.0,-0.0,6.5,44,4.7,203
42.6012,-121.3366,315.0,2020-12-09,2031,63,275.7,D,0.0,0.0,-0.0,5.7,57,7.9,357
42.2457,-124.3059,333.9,2020-12-09,2209,86,285.9,D,144.25355529785156,89.9985122680664,158.2066192626953,13.9,64,12.1,350
38.9439,-122.1058,316.6,2020-12-09,2030,77,288.8,D,1374.768798828125,89.98992919921875,288.42095947265625,16.6,32,13.6,343
39.3501,-122.237,339.8,2020-12-10,2113,92,298.2,D,1801.2264404296875,89.99903106689453,5.191103458404541,18.8,14,1.9,68
42.2539,-124.2979,325.1,2020-12-10,555,100,278.1,N,307.18865966796875,89.99940490722656,357.87603759765625,9.9,64,14.3,49
39.2239,-122.2164,343.0,2020-12-10,2113,93,298.2,D,1386.593994140625,89.99203491210938,359.9877624511719,19.4,14,2.9,60
39.3589,-122.0584,353.7,2020-12-10,2113,92,295.6,D,1722.7021484375,89.96820831298828,180.13270568847656,19.0,19,2.7,293
42.3194,-120.2671,315.5,2020-12-10,2113,69,275.9,D,-32768.0,0.0,-0.0,0.1,55,10.9,214
38.4224,-120.2897,311.5,2020-12-11,1838,62,270.9,D,895.1649169921875,89.9982681274414,282.51971435546875,5.2,31,6.2,159
39.2877,-121.7981,307.0,2020-12-12,2100,65,281.9,D,1370.1151123046875,89.99890899658203,234.6883850097656,13.9,54,9.6,340
39.7408,-122.2825,337.8,2020-12-12,1920,91,283.7,D,1073.4029541015625,89.99848175048828,177.28211975097656,10.3,70,9.7,321
39.7133,-122.2526,310.8,2020-12-12,1920,70,280.5,D,1169.498779296875,89.99726867675781,160.0333251953125,10.7,67,11.3,323
39.7383,-122.2685,328.3,2020-12-12,1920,86,280.4,D,1132.3896484375,89.99591827392578,39.79352569580078,10.4,70,9.7,321
42.3456,-123.1909,313.3,2020-12-12,2101,73,275.1,D,0.0,0.0,-0.0,4.2,69,7.8,68
33.8919,-117.07,321.9,2020-12-13,1827,0,290.6,D,,,,16.5,19,11.7,79
33.8903,-117.0567,313.0,2020-12-13,1827,38,288.3,D,,,,16.4,19,11.7,79
33.9106,-117.0202,302.3,2020-12-13,902,48,277.7,N,,,,9.4,24,23.3,70
37.4502,-120.8246,300.2,2020-12-14,2048,32,285.4,D,,,,11.8,68,18.7,322
37.6706,-121.1188,305.0,2020-12-14,2048,60,284.8,D,,,,11.6,69,18.3,315
42.6355,-121.2815,308.2,2020-12-14,2049,50,269.5,D,0.0,0.0,-0.0,-0.5,70,4.5,299
40.959,-123.8998,309.6,2020-12-14,2049,60,275.3,D,1644.8408203125,89.99848937988281,238.57046508789065,6.5,75,4.8,333
39.7068,-122.2413,302.2,2020-12-14,1908,51,283.4,D,1174.5068359375,89.99408721923828,248.19497680664065,11.3,58,15.4,339
42.0879,-122.9845,314.8,2020-12-15,2132,54,276.7,D,35.942726135253906,89.9920425415039,269.9925842285156,5.6,81,15.2,175
35.9252,-119.3156,308.3,2020-12-16,1857,67,281.6,D,,,,6.4,80,1.1,342
37.7415,-121.1969,300.6,2020-12-16,1856,39,278.2,D,,,,5.9,89,6.5,109
35.8206,-119.2406,300.3,2020-12-16,1857,28,285.5,D,,,,7.1,77,1.6,297
39.6296,-121.9461,313.0,2020-12-17,2119,73,286.6,D,816.0349731445312,89.99806213378906,194.0446319580078,13.8,59,13.7,333
36.5519,-119.553,300.8,2020-12-17,2118,42,287.3,D,,,,12.9,63,7.1,330
41.3844,-123.9602,311.3,2020-12-17,1938,71,277.6,D,1109.2520751953125,89.99842071533203,32.904693603515625,6.5,85,9.2,318
38.9921,-122.0306,307.9,2020-12-17,2119,66,287.4,D,1113.6314697265625,89.99880981445312,41.98784637451172,13.4,61,12.4,343
36.6857,-120.0925,313.6,2020-12-17,2118,74,285.7,D,,,,13.4,68,12.8,344
36.5527,-119.4756,311.9,2020-12-18,1844,72,284.8,D,,,,8.7,85,7.4,133
38.9068,-122.0659,300.8,2020-12-18,1844,41,284.2,D,1497.725341796875,89.99897766113281,26.565547943115234,10.7,41,21.1,330
39.2784,-121.7687,300.2,2020-12-18,2024,31,284.9,D,1205.0523681640625,89.99903869628906,32.73332977294922,13.6,42,7.9,309
39.2843,-121.832,304.1,2020-12-18,2202,58,287.6,D,1479.254150390625,89.9977035522461,149.7570037841797,15.3,35,5.7,342
39.2863,-121.7899,308.7,2020-12-18,2202,67,286.6,D,1189.09228515625,89.99886322021484,253.4930725097656,14.8,40,3.4,328
39.7435,-122.302,319.8,2020-12-19,1926,59,271.7,D,1095.42578125,89.99476623535156,189.48898315429688,10.9,60,2.3,342
36.4815,-119.6442,300.6,2020-12-19,1927,39,285.4,D,,,,9.3,70,2.8,130
36.5499,-119.4729,303.7,2020-12-19,2106,57,290.3,D,,,,13.5,50,3.2,297
39.7467,-122.2966,315.6,2020-12-21,1914,76,285.8,D,1084.3983154296875,89.98938751220703,180.0582733154297,7.6,87,3.1,69
39.5337,-118.5783,357.6,2020-12-21,2054,86,289.5,D,,,,6.9,50,4.4,305
42.1665,-121.221,300.2,2020-12-21,2055,32,284.2,D,0.0,0.0,-0.0,9.3,51,8.8,168
38.9078,-122.7936,304.4,2020-12-21,2054,59,286.7,D,1939.4007568359373,89.99654388427734,139.40208435058594,15.7,35,5.4,290
38.995,-121.5726,300.4,2020-12-22,2137,36,287.3,D,1285.42626953125,89.98992156982422,341.5251770019531,14.2,49,17.7,331
36.608,-118.994,301.7,2020-12-22,2136,49,284.1,D,,,,11.0,44,5.4,222
34.3809,-118.9125,302.4,2020-12-22,1820,25,291.1,D,-32768.0,0.0,-0.0,17.9,24,6.4,63
35.6354,-118.4267,302.0,2020-12-22,2136,35,290.8,D,,,,17.5,18,12.6,268
36.8923,-121.3726,303.0,2020-12-23,1903,54,284.2,D,,,,12.8,42,10.9,46
42.3118,-123.1562,303.4,2020-12-23,525,55,271.2,N,0.0,0.0,-0.0,-3.1,77,4.8,138
36.2994,-121.2486,300.1,2020-12-23,1903,27,275.8,D,,,,13.1,22,2.9,187
38.9853,-122.0276,302.3,2020-12-23,1902,51,284.6,D,1242.6302490234375,89.99436950683594,224.9965057373047,12.6,24,24.8,336
39.6924,-122.2585,302.8,2020-12-24,2125,54,282.1,D,1289.6275634765625,89.99362182617188,53.11918258666992,13.4,28,5.7,108
39.2462,-121.1746,301.1,2020-12-24,2125,44,286.1,D,359.4312744140625,89.99771118164062,201.0440673828125,11.9,40,2.4,207
39.6909,-122.2709,304.8,2020-12-24,2125,60,278.5,D,1293.659912109375,89.99889373779297,339.6702575683594,13.3,28,5.7,108
33.4038,-117.2946,301.2,2020-12-25,927,39,282.2,N,,,,11.2,37,5.4,37
33.4061,-117.2872,306.2,2020-12-25,927,67,283.5,N,,,,11.6,40,9.0,360
34.2001,-117.4366,317.3,2020-12-26,2111,76,294.2,D,,,,16.1,32,12.4,188
34.2016,-117.4247,324.2,2020-12-26,2111,82,296.8,D,,,,16.9,32,12.4,188
34.2094,-117.4384,342.6,2020-12-26,2111,93,295.7,D,,,,16.4,32,12.4,188
34.2109,-117.4267,353.1,2020-12-26,2111,97,296.1,D,,,,15.9,32,10.2,203
37.4728,-121.0967,303.0,2020-12-27,1838,55,285.2,D,,,,8.6,89,6.6,135
36.1862,-119.1236,316.2,2020-12-28,1921,76,280.1,D,,,,12.6,60,7.2,108
39.3374,-123.2508,303.5,2020-12-28,1920,56,280.7,D,1384.75390625,89.99676513671875,203.96568298339844,9.4,50,2.5,172
37.6686,-121.356,304.1,2020-12-28,1921,50,281.4,D,,,,9.8,80,4.1,105
36.5846,-120.018,313.0,2020-12-28,2100,53,286.8,D,,,,13.6,50,3.1,126
39.1502,-122.6595,328.8,2020-12-29,1825,86,279.6,D,1704.0567626953125,89.99436950683594,135.00611877441406,8.4,34,1.8,360
39.141,-122.6551,310.0,2020-12-29,2143,69,284.9,D,1678.070068359375,89.96819305419922,270.0,12.6,17,2.6,34
39.7536,-122.2956,309.2,2020-12-29,625,77,276.7,N,1083.3572998046875,89.99116516113281,326.25830078125,9.0,42,21.4,343
41.6536,-121.415,300.8,2020-12-29,626,33,265.6,N,294.3833312988281,89.99117279052734,303.65606689453125,-3.9,73,11.2,327
41.0738,-124.0797,301.1,2020-12-29,2144,45,283.0,D,664.92578125,89.99877166748047,327.5268249511719,11.8,56,5.4,290
38.5327,-120.4283,308.6,2020-12-30,2048,67,280.8,D,865.0758056640625,89.99227905273438,255.94464111328125,9.5,21,6.6,279
39.743,-122.3002,327.3,2020-12-30,1908,85,284.1,D,1093.425537109375,89.9887466430664,314.9405822753906,7.7,59,6.0,147
36.2949,-121.2604,308.5,2020-12-30,1909,67,284.9,D,,,,9.7,41,2.0,45
37.4159,-120.6531,301.2,2020-12-31,2130,45,281.4,D,,,,12.5,63,23.9,314
39.1609,-122.9173,301.7,2020-12-31,2131,48,283.6,D,1318.0072021484375,89.98992919921875,198.45452880859372,10.2,74,10.0,311
37.7988,-121.1489,301.3,2020-12-31,2131,46,281.4,D,,,,13.3,62,21.1,316
39.7121,-122.2936,300.4,2020-12-31,2131,35,286.2,D,1239.583740234375,89.98993682861328,198.48388671875,13.6,55,14.0,342
38.7099,-122.8631,316.1,2020-12-31,2131,76,285.8,D,1589.6553955078125,57.233680725097656,225.0,13.2,58,10.1,297
38.504,-120.7749,301.1,2021-01-01,1856,44,277.6,D,1079.6387939453125,89.99678039550781,225.0050048828125,9.1,48,7.5,145
35.4145,-120.584,305.5,2021-01-01,2035,61,286.8,D,,,,13.9,48,10.9,34
35.4158,-120.5917,307.1,2021-01-01,2035,65,286.9,D,,,,13.9,48,10.9,34
