latitude,longitude,brightness,acq_date,acq_time,confidence,bright_t31,daynight,datetime,spread_label,hour,month,dayofyear,hour_sin,hour_cos,month_sin,month_cos,is_day,brightness_delta_prev,t31_delta_prev,local_density,hist_temp,hist_humidity,hist_wind_speed,hist_wind_dir,elevation,slope,aspect
37.6953,-120.7467,312.0,2020-04-01,1826,68,291.3,D,2020-04-01 18:26:00,0,18,4,92,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,-5.0,-0.3999999999999772,2,14.1,50,14.5,316,,,
36.7297,-119.628,309.8,2020-04-01,1827,41,294.9,D,2020-04-01 18:27:00,0,18,4,92,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,16.7,53,14.6,310,,,
38.7236,-121.9923,310.7,2020-04-01,2143,50,299.6,D,2020-04-01 21:43:00,0,21,4,92,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,5.599999999999966,10.800000000000011,0,18.6,18,11.1,347,1553.7222900390625,89.9986572265625,345.3788452148437
37.7011,-120.7528,311.3,2020-04-01,2143,65,294.3,D,2020-04-01 21:43:00,0,21,4,92,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,-20.399999999999977,-3.6999999999999886,1,17.3,36,15.4,323,,,
37.5396,-119.8401,301.4,2020-04-02,1909,25,289.1,D,2020-04-02 19:09:00,0,19,4,93,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,-13.900000000000034,1.7000000000000457,0,12.6,33,10.2,262,,,
36.535,-119.5658,327.6,2020-04-02,1910,84,299.9,D,2020-04-02 19:10:00,0,19,4,93,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,25.200000000000045,11.399999999999975,0,16.3,30,10.2,309,,,
38.0845,-120.7867,303.2,2020-04-02,2048,48,292.6,D,2020-04-02 20:48:00,0,20,4,93,-0.8660254037844386,0.5,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,13.3,42,17.8,317,2356.98046875,89.96819305419922,180.0419464111328
36.2056,-119.1555,311.5,2020-04-02,2048,56,300.2,D,2020-04-02 20:48:00,0,20,4,93,-0.8660254037844386,0.5,0.8660254037844388,-0.4999999999999998,1,-3.0,3.5,0,16.9,35,4.5,256,,,
36.2026,-119.1716,314.5,2020-04-02,2048,66,296.7,D,2020-04-02 20:48:00,0,20,4,93,-0.8660254037844386,0.5,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,1,17.3,33,5.8,330,,,
39.5203,-121.863,326.0,2020-04-03,2131,83,303.7,D,2020-04-03 21:31:00,0,21,4,94,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,19.7,17,5.9,317,801.2930297851562,89.99826049804688,292.37042236328125
38.4407,-120.4919,309.0,2020-04-03,2131,55,288.4,D,2020-04-03 21:31:00,0,21,4,94,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,12.9,40,10.2,252,1166.8819580078125,89.99790954589844,121.62052917480467
38.7981,-121.6971,318.1,2020-04-03,2131,59,304.9,D,2020-04-03 21:31:00,0,21,4,94,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,19.6,23,4.3,355,1720.2855224609375,89.99851989746094,213.69097900390625
39.6636,-122.3128,313.1,2020-04-03,2131,35,301.2,D,2020-04-03 21:31:00,0,21,4,94,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,7.100000000000023,19.80000000000001,0,19.5,16,4.6,321,1682.888916015625,89.99886322021484,353.87811279296875
41.9911,-121.4991,357.7,2020-04-03,2132,99,304.1,D,2020-04-03 21:32:00,0,21,4,94,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,7.1,27,8.9,243,0.0,0.0,-0.0
36.5664,-119.9598,308.9,2020-04-04,1857,36,293.9,D,2020-04-04 18:57:00,0,18,4,95,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,0.8999999999999773,16.5,0,16.5,41,4.3,294,,,
35.7344,-120.6242,310.6,2020-04-04,1858,50,297.3,D,2020-04-04 18:58:00,0,18,4,95,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,7.300000000000011,12.300000000000011,0,13.7,53,12.6,301,,,
35.8971,-120.9087,329.0,2020-04-04,1858,83,297.2,D,2020-04-04 18:58:00,0,18,4,95,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,8.199999999999989,-6.199999999999989,0,13.8,56,6.7,324,,,
39.7034,-122.2755,328.2,2020-04-06,1844,47,284.9,D,2020-04-06 18:44:00,0,18,4,97,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,15.099999999999966,-16.30000000000001,0,11.9,49,3.1,339,1255.598876953125,89.99808502197266,147.27577209472656
42.1225,-121.208,309.1,2020-04-07,550,76,272.9,N,2020-04-07 05:50:00,0,5,4,98,0.9659258262890684,0.2588190451025207,0.8660254037844388,-0.4999999999999998,0,0.0,0.0,0,2.5,78,7.6,25,0.0,0.0,-0.0
39.6526,-122.2121,324.9,2020-04-07,1927,83,293.4,D,2020-04-07 19:27:00,0,19,4,98,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,10.5,-0.4000000000000341,0,16.3,51,1.8,307,901.7265625,89.99817657470703,149.0476531982422
37.2863,-120.8048,309.4,2020-04-07,2106,41,296.9,D,2020-04-07 21:06:00,0,21,4,98,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,16.8,47,5.9,346,,,
37.3157,-120.7392,314.5,2020-04-07,2106,65,293.4,D,2020-04-07 21:06:00,0,21,4,98,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,1,16.8,47,5.9,346,,,
37.3266,-120.7298,313.1,2020-04-07,2106,52,293.6,D,2020-04-07 21:06:00,0,21,4,98,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,-1.3999999999999773,0.2000000000000454,2,17.0,48,5.8,330,,,
41.9124,-121.4712,316.8,2020-04-08,2151,0,304.3,D,2020-04-08 21:51:00,0,21,4,99,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,18.2,24,15.9,84,0.0,0.0,-0.0
41.8881,-121.405,333.9,2020-04-08,2151,87,304.9,D,2020-04-08 21:51:00,0,21,4,99,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,-16.400000000000034,0.8999999999999773,1,17.8,25,20.6,74,0.0,0.0,-0.0
41.8862,-121.4367,350.3,2020-04-08,2151,96,304.0,D,2020-04-08 21:51:00,0,21,4,99,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,-8.099999999999966,-0.8999999999999773,2,17.9,25,18.2,81,0.0,0.0,-0.0
41.8825,-121.4317,358.4,2020-04-08,2151,99,304.9,D,2020-04-08 21:51:00,0,21,4,99,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,42.89999999999998,0.6999999999999886,3,17.9,25,18.2,81,0.0,0.0,-0.0
39.7082,-122.2714,310.3,2020-04-10,1820,47,293.8,D,2020-04-10 18:20:00,0,18,4,101,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,-17.899999999999977,8.900000000000034,0,19.0,47,7.8,347,1244.56298828125,89.99771118164062,291.0290832519531
39.707,-122.2844,342.7,2020-04-10,2138,92,306.2,D,2020-04-10 21:38:00,0,21,4,101,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,32.39999999999998,12.399999999999975,1,22.8,37,2.3,18,1229.5955810546875,89.98577880859375,243.4447326660156
37.8129,-121.1703,323.4,2020-04-11,1903,80,295.4,D,2020-04-11 19:03:00,0,19,4,102,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,18.0,57,6.5,264,,,
39.1192,-121.614,317.3,2020-04-11,1903,61,298.2,D,2020-04-11 19:03:00,0,19,4,102,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,19.0,55,7.3,169,1208.062255859375,89.99654388427734,167.48805236816406
39.7173,-122.1785,314.6,2020-04-11,1903,49,297.7,D,2020-04-11 19:03:00,0,19,4,102,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,-10.299999999999956,4.300000000000011,1,21.1,47,2.6,124,685.266845703125,89.99867248535156,355.2286376953125
36.8692,-120.1561,312.4,2020-04-11,2042,67,290.2,D,2020-04-11 20:42:00,0,20,4,102,-0.8660254037844386,0.5,0.8660254037844388,-0.4999999999999998,1,2.0,-1.0,0,20.4,47,4.1,322,,,
40.0773,-123.2776,317.9,2020-04-13,1850,77,296.7,D,2020-04-13 18:50:00,0,18,4,104,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,15.8,24,13.0,56,1068.1148681640625,89.9887466430664,224.98252868652344
38.5587,-121.9438,318.9,2020-04-13,1851,76,300.2,D,2020-04-13 18:51:00,0,18,4,104,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,18.9,52,12.1,12,1918.687744140625,89.99738311767578,189.462142944336
37.6973,-120.7082,310.1,2020-04-13,1851,62,295.6,D,2020-04-13 18:51:00,0,18,4,104,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,-1.8999999999999773,4.300000000000011,0,16.5,61,12.5,309,,,
38.1202,-121.131,318.9,2020-04-13,1851,76,297.2,D,2020-04-13 18:51:00,0,18,4,104,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,16.6,66,6.3,294,1874.3974609375,47.69084167480469,180.0
40.0789,-123.2857,315.6,2020-04-13,2209,64,291.6,D,2020-04-13 22:09:00,0,22,4,104,-0.5000000000000004,0.8660254037844384,0.8660254037844388,-0.4999999999999998,1,-2.2999999999999545,-5.099999999999966,1,19.0,19,11.8,31,1104.134765625,89.99453735351562,149.04302978515625
39.6486,-122.1984,323.2,2020-04-14,1933,81,302.0,D,2020-04-14 19:33:00,0,19,4,105,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,-5.0,8.5,0,24.5,10,18.4,358,986.707763671875,89.9962387084961,314.9775695800781
38.4775,-122.4059,321.5,2020-04-14,2113,60,309.7,D,2020-04-14 21:13:00,0,21,4,105,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,17.600000000000023,24.399999999999977,0,25.3,15,11.9,358,1227.07421875,89.9681396484375,359.9930114746094
39.6393,-122.1965,318.2,2020-04-14,2113,54,307.0,D,2020-04-14 21:13:00,0,21,4,105,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,-5.0,5.0,1,26.9,8,14.4,359,1212.7550048828125,89.9962387084961,314.97784423828125
39.0236,-121.3676,310.5,2020-04-15,1838,26,286.0,D,2020-04-15 18:38:00,0,18,4,106,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,-13.199999999999989,-6.600000000000023,0,19.8,43,6.5,174,798.47412109375,89.9936294555664,306.8290710449219
36.2762,-119.1986,316.6,2020-04-15,1839,65,300.1,D,2020-04-15 18:39:00,0,18,4,106,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,-13.5,0.0,0,21.3,40,4.1,195,,,
36.2777,-119.2114,330.1,2020-04-15,1839,82,300.1,D,2020-04-15 18:39:00,0,18,4,106,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,13.0,10.100000000000025,1,21.3,40,4.1,195,,,
35.7586,-119.3819,315.7,2020-04-15,1839,53,302.0,D,2020-04-15 18:39:00,0,18,4,106,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,21.6,42,2.3,252,,,
36.6115,-119.3706,315.8,2020-04-15,1839,56,302.8,D,2020-04-15 18:39:00,0,18,4,106,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,-3.1999999999999886,17.30000000000001,0,21.4,38,4.5,194,,,
41.9134,-121.3486,324.6,2020-04-16,1920,81,302.2,D,2020-04-16 19:20:00,0,19,4,107,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,12.3,21,15.1,93,0.0,0.0,-0.0
39.0164,-121.354,314.3,2020-04-16,1921,48,302.1,D,2020-04-16 19:21:00,0,19,4,107,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,3.8000000000000114,16.100000000000023,0,21.1,48,5.1,225,810.4483032226562,89.99757385253906,8.736214637756348
37.0694,-119.3737,306.2,2020-04-16,1922,45,291.5,D,2020-04-16 19:22:00,0,19,4,107,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,4.399999999999977,10.600000000000025,0,17.4,46,6.1,230,,,
38.806,-121.989,321.3,2020-04-16,2101,76,307.9,D,2020-04-16 21:01:00,0,21,4,107,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,-1.099999999999966,3.7999999999999545,0,28.2,18,4.6,72,2073.683349609375,89.99874877929688,30.57959175109864
39.7052,-122.2809,331.0,2020-04-17,1826,86,299.3,D,2020-04-17 18:26:00,0,18,4,108,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,-11.699999999999989,-6.899999999999977,0,23.0,13,8.7,17,1286.5980224609375,89.99844360351562,316.96636962890625
39.2863,-121.988,326.6,2020-04-17,2144,71,304.5,D,2020-04-17 21:44:00,1,21,4,108,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,25.8,25,6.9,137,781.8085327148438,89.99935913085938,97.97224426269533
39.2882,-121.9668,322.0,2020-04-17,2144,56,303.8,D,2020-04-17 21:44:00,0,21,4,108,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,-4.600000000000023,-0.6999999999999886,1,25.8,25,6.9,137,1045.7227783203125,89.998779296875,223.45278930664065
39.0157,-121.3769,322.3,2020-04-17,2144,81,299.2,D,2020-04-17 21:44:00,0,21,4,108,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,6.699999999999989,1.8000000000000114,0,22.7,45,13.7,150,793.5536499023438,89.9990463256836,306.52276611328125
39.0175,-121.3541,315.6,2020-04-17,2144,72,297.4,D,2020-04-17 21:44:00,0,21,4,108,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,1.3000000000000114,-4.7000000000000455,1,21.8,52,15.1,155,804.4441528320312,89.99714660644531,333.41705322265625
39.2276,-122.0155,342.8,2020-04-18,1909,80,295.6,D,2020-04-18 19:09:00,0,19,4,109,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,2,20.4,37,7.9,177,826.0965576171875,89.9992904663086,116.00552368164062
37.7482,-121.4127,315.1,2020-04-18,1909,60,297.5,D,2020-04-18 19:09:00,0,19,4,109,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,16.7,59,6.4,333,,,
39.6031,-121.8091,306.4,2020-04-18,1909,33,283.9,D,2020-04-18 19:09:00,0,19,4,109,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,20.3,40,10.8,159,665.6697998046875,89.9956283569336,195.962158203125
39.2236,-122.0203,312.9,2020-04-19,1952,73,288.4,D,2020-04-19 19:52:00,0,19,4,110,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,-29.900000000000038,-7.2000000000000455,0,21.6,35,5.9,256,714.11669921875,89.99871826171875,87.71234893798828
37.7897,-120.9895,310.6,2020-04-19,2131,31,294.4,D,2020-04-19 21:31:00,0,21,4,110,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,21.4,40,5.9,259,,,
42.6743,-122.0323,311.8,2020-04-19,2132,59,299.0,D,2020-04-19 21:32:00,0,21,4,110,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,13.3,34,15.9,193,0.0,0.0,-0.0
39.2427,-121.8932,319.7,2020-04-21,1939,78,300.5,D,2020-04-21 19:39:00,0,19,4,112,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,14.599999999999966,8.100000000000023,0,23.2,32,6.8,328,1617.64794921875,89.99806213378906,255.95851135253903
35.0899,-118.8335,322.8,2020-04-21,2118,37,305.0,D,2020-04-21 21:18:00,0,21,4,112,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,21.2,33,2.6,16,,,
40.8716,-121.0312,320.8,2020-04-21,2119,75,304.8,D,2020-04-21 21:19:00,0,21,4,112,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,16.7,39,10.5,319,373.4658203125,65.54267883300781,192.99462890625
39.3556,-122.1507,303.4,2020-04-22,1844,38,275.7,D,2020-04-22 18:44:00,0,18,4,113,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,24.2,36,3.1,111,1639.969482421875,89.9977035522461,329.7326965332031
36.2412,-119.0932,337.1,2020-04-22,1845,87,301.5,D,2020-04-22 18:45:00,0,18,4,113,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,36.60000000000002,12.300000000000011,0,20.9,54,4.3,222,,,
37.9955,-121.0282,315.7,2020-04-22,1845,53,298.9,D,2020-04-22 18:45:00,0,18,4,113,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,8.5,3.2999999999999545,0,19.1,58,6.0,303,,,
34.0124,-117.5372,323.2,2020-04-22,1846,31,308.4,D,2020-04-22 18:46:00,0,18,4,113,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,23.2,40,9.7,255,,,
36.6365,-119.3156,315.2,2020-04-23,1928,49,298.2,D,2020-04-23 19:28:00,0,19,4,114,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,23.3,57,4.1,308,,,
35.8382,-119.1824,312.3,2020-04-23,1928,37,297.7,D,2020-04-23 19:28:00,0,19,4,114,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,5.100000000000023,11.300000000000011,0,25.1,44,9.5,323,,,
36.178,-121.1241,320.1,2020-04-23,2106,66,303.5,D,2020-04-23 21:06:00,0,21,4,114,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,11.700000000000044,10.300000000000011,0,28.3,38,22.9,318,,,
35.261,-118.8883,327.8,2020-04-23,2106,66,308.7,D,2020-04-23 21:06:00,0,21,4,114,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,19.5,19.19999999999999,0,28.8,31,7.9,317,,,
40.4645,-122.8122,309.3,2020-04-24,1832,40,291.8,D,2020-04-24 18:32:00,0,18,4,115,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,19.1,38,14.5,305,623.8250122070312,89.99888610839844,36.47276306152344
36.1261,-119.039,321.4,2020-04-24,1833,66,302.8,D,2020-04-24 18:33:00,0,18,4,115,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,24.4,39,5.4,200,,,
40.463,-122.8133,336.4,2020-04-24,2150,89,296.5,D,2020-04-24 21:50:00,0,21,4,115,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,27.09999999999997,4.699999999999989,1,22.2,35,15.6,304,560.8320922851562,89.99789428710938,97.60712432861328
35.2642,-118.8941,320.9,2020-04-25,1916,43,306.7,D,2020-04-25 19:16:00,0,19,4,116,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,-6.900000000000034,-2.0,0,31.5,23,3.8,287,,,
35.0771,-118.8343,321.3,2020-04-25,1916,39,307.7,D,2020-04-25 19:16:00,0,19,4,116,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,-1.5,2.6999999999999886,0,28.4,28,2.1,301,,,
35.26,-118.874,324.9,2020-04-25,1916,65,305.3,D,2020-04-25 19:16:00,0,19,4,116,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,4.0,-1.3999999999999773,1,31.4,23,3.8,287,,,
38.8968,-122.9255,312.6,2020-04-26,2137,30,300.3,D,2020-04-26 21:37:00,0,21,4,117,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,23.8,29,15.5,292,1696.460205078125,89.98576354980469,206.5790405273437
38.9037,-122.9324,315.1,2020-04-26,2137,58,299.5,D,2020-04-26 21:37:00,0,21,4,117,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,2.5,-0.8000000000000114,1,23.4,28,14.5,300,1685.45263671875,89.98408508300781,269.9930114746094
35.7555,-119.1073,324.5,2020-04-27,1903,69,304.2,D,2020-04-27 19:03:00,0,19,4,118,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,13.0,15.899999999999975,0,26.4,20,11.9,335,,,
36.6539,-119.4584,334.4,2020-04-27,1903,85,305.8,D,2020-04-27 19:03:00,0,19,4,118,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,25.3,28,9.1,326,,,
39.1644,-121.5384,331.5,2020-04-27,1903,85,302.1,D,2020-04-27 19:03:00,0,19,4,118,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,28.1,21,8.9,328,1033.579345703125,89.99739074707031,145.0232696533203
35.2767,-118.8588,320.3,2020-04-27,1904,24,305.3,D,2020-04-27 19:04:00,0,19,4,118,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,-4.599999999999966,0.0,0,27.4,25,8.0,297,,,
36.1477,-120.1666,328.5,2020-04-28,1808,75,302.9,D,2020-04-28 18:08:00,0,18,4,119,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,27.7,32,11.2,354,,,
36.1369,-120.1616,334.9,2020-04-28,1808,83,301.3,D,2020-04-28 18:08:00,0,18,4,119,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,6.399999999999977,-1.599999999999966,1,27.7,32,11.2,354,,,
36.4374,-120.957,323.2,2020-04-28,2124,61,308.5,D,2020-04-28 21:24:00,0,21,4,119,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,29.4,26,9.0,16,,,
39.2412,-121.4672,329.1,2020-04-28,2125,70,315.0,D,2020-04-28 21:25:00,0,21,4,119,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,-2.3999999999999773,12.899999999999975,0,33.7,21,7.1,319,778.91796875,89.99581909179688,113.22518157958984
38.2461,-120.5832,314.4,2020-04-29,1851,75,284.5,D,2020-04-29 18:51:00,0,18,4,120,-1.0,-1.8369701987210294e-16,0.8660254037844388,-0.4999999999999998,1,10.099999999999966,11.300000000000011,0,24.6,46,9.2,201,2098.196044921875,89.9985122680664,201.8035888671875
39.0073,-122.831,335.1,2020-04-30,1933,83,302.4,D,2020-04-30 19:33:00,0,19,4,121,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,30.80000000000001,11.699999999999989,0,20.6,30,19.4,280,1564.298095703125,89.99755096435547,4.394426345825195
35.8839,-120.8695,314.5,2020-04-30,1934,57,304.2,D,2020-04-30 19:34:00,0,19,4,121,-0.9659258262890684,0.2588190451025203,0.8660254037844388,-0.4999999999999998,1,-14.5,7.0,0,27.6,24,19.6,324,,,
37.2367,-119.3634,319.6,2020-04-30,2112,41,301.2,D,2020-04-30 21:12:00,0,21,4,121,-0.7071067811865477,0.7071067811865475,0.8660254037844388,-0.4999999999999998,1,0.0,0.0,0,21.3,35,9.8,253,,,
41.9094,-121.4253,326.4,2020-05-01,1837,75,303.6,D,2020-05-01 18:37:00,0,18,5,122,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,-7.5,-1.2999999999999543,0,15.0,25,6.4,254,0.0,0.0,-0.0
41.8278,-121.5304,335.0,2020-05-01,1837,86,306.6,D,2020-05-01 18:37:00,0,18,5,122,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,15.3,23,5.2,295,0.0,0.0,-0.0
41.8998,-121.4556,324.0,2020-05-01,2019,60,303.2,D,2020-05-01 20:19:00,0,20,5,122,-0.8660254037844386,0.5,0.4999999999999999,-0.8660254037844387,1,7.199999999999989,-1.1000000000000227,1,17.7,23,7.8,257,0.0,0.0,-0.0
38.6122,-120.5921,309.5,2020-05-02,1921,58,291.1,D,2020-05-02 19:21:00,0,19,5,123,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,17.3,43,12.7,241,997.2365112304688,89.99720764160156,164.7650909423828
38.098,-121.3221,314.9,2020-05-02,1921,71,298.1,D,2020-05-02 19:21:00,0,19,5,123,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,21.7,48,15.9,276,1891.5196533203125,89.99549865722656,351.8717041015625
38.6133,-120.5864,311.1,2020-05-02,1921,63,290.5,D,2020-05-02 19:21:00,0,19,5,123,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,1.6000000000000227,-0.6000000000000227,1,17.1,43,12.7,241,981.205322265625,89.99734497070312,85.24563598632812
36.5175,-119.4336,322.4,2020-05-02,2100,59,309.2,D,2020-05-02 21:00:00,0,21,5,123,-0.7071067811865477,0.7071067811865475,0.4999999999999999,-0.8660254037844387,1,18.09999999999997,19.59999999999997,0,28.1,22,10.2,312,,,
38.1289,-121.2499,321.0,2020-05-04,1909,52,307.1,D,2020-05-04 19:09:00,0,19,5,125,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,13.199999999999989,16.100000000000023,0,24.2,31,8.6,327,2366.515625,89.99663543701172,341.56597900390625
36.5567,-119.293,319.6,2020-05-04,1909,49,306.9,D,2020-05-04 19:09:00,0,19,5,125,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,4.400000000000034,8.699999999999989,0,23.7,36,2.5,225,,,
38.6605,-121.385,322.1,2020-05-04,1909,65,309.2,D,2020-05-04 19:09:00,0,19,5,125,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,0.0,0.0,0,24.3,29,6.9,317,1749.9493408203125,89.9983139038086,161.57052612304688
37.7462,-121.4123,322.0,2020-05-04,1909,68,307.3,D,2020-05-04 19:09:00,0,19,5,125,-0.9659258262890684,0.2588190451025203,0.4999999999999999,-0.8660254037844387,1,6.899999999999977,9.800000000000011,0,25.3,23,10.1,333,,,
36.714,-120.3809,323.8,2020-05-05,1814,59,309.1,D,2020-05-05 18:14:00,0,18,5,126,-1.0,-1.8369701987210294e-16,0.4999999999999999,-0.8660254037844387,1,-0.8000000000000114,7.700000000000045,0,27.2,15,11.5,328,,,
